frame_id,object_id,class_name,score,center_x,center_y,center_z,size_x,size_y,size_z,yaw,source
000006,5,Car,0.7399181723594666,11.554363250732422,31.302478790283203,-1.1524602174758911,3.6461126804351807,1.6119030714035034,1.607404112815857,4.8297438621521,pointpillars
000006,6,Car,0.6721511483192444,1.6110782623291016,5.754758834838867,-0.9425885081291199,3.855971097946167,1.6114425659179688,1.5265172719955444,6.386997222900391,pointpillars
000006,7,Car,0.451721727848053,48.671810150146484,2.723339080810547,-0.2494226098060608,3.547776937484741,1.550923228263855,1.5211323499679565,6.4249114990234375,pointpillars
000006,8,Car,0.4350501298904419,10.330544471740723,-31.47748374938965,0.22889506816864014,4.081267833709717,1.6690828800201416,1.4668270349502563,1.1421334743499756,pointpillars
000006,9,Car,0.41261595487594604,30.316930770874023,22.649341583251953,-0.5503866672515869,4.312865257263184,1.613241195678711,1.5922448635101318,2.143023729324341,pointpillars
000006,10,Car,0.3845064342021942,65.74199676513672,1.0309901237487793,-0.1494930386543274,3.8124144077301025,1.637613296508789,1.5040855407714844,6.092872619628906,pointpillars
000006,11,Car,0.3158963918685913,44.15889358520508,25.496864318847656,-0.8535999655723572,3.4793789386749268,1.5692154169082642,1.4872430562973022,2.4005231857299805,pointpillars
000006,12,Car,0.30417564511299133,61.59279251098633,-1.0865375995635986,-0.12498396635055542,3.9280476570129395,1.7073307037353516,1.749102234840393,6.097569465637207,pointpillars
000006,13,Car,0.293794721364975,10.620600700378418,-38.28474426269531,0.3254964351654053,4.439701080322266,1.6655594110488892,1.5376412868499756,0.8576195240020752,pointpillars
000006,14,Pedestrian,0.29221653938293457,6.8101677894592285,-14.64923095703125,-0.008934199810028076,0.7812914252281189,0.6146644353866577,1.773484468460083,3.4743852615356445,pointpillars
000006,15,Pedestrian,0.2898934781551361,5.104750633239746,-7.204763412475586,-0.6220899820327759,0.6722186803817749,0.6299238801002502,1.5717296600341797,1.136146903038025,pointpillars
000006,16,Cyclist,0.26881295442581177,3.7822813987731934,-8.514754295349121,-0.6689954996109009,1.5500261783599854,0.43788233399391174,1.5027196407318115,6.140033721923828,pointpillars
000006,17,Car,0.2614317238330841,33.71782684326172,18.84685516357422,-0.4862278699874878,3.661038875579834,1.6058372259140015,1.8451594114303589,6.759768486022949,pointpillars
000006,18,Car,0.2252858728170395,31.162250518798828,-16.844789505004883,1.2076563835144043,3.930974245071411,1.6561508178710938,1.5043144226074219,3.194974422454834,pointpillars
000006,19,Cyclist,0.22362332046031952,41.87443923950195,25.83827018737793,-0.6933556199073792,1.568418025970459,0.4031298756599426,1.6439778804779053,6.8457536697387695,pointpillars
000006,20,Pedestrian,0.2159079760313034,8.412299156188965,9.108559608459473,-0.6137567162513733,0.7772361636161804,0.5319986343383789,1.9161065816879272,5.176092147827148,pointpillars
000006,21,Car,0.1996254324913025,0.38443639874458313,-24.355453491210938,-0.01875317096710205,3.8986754417419434,1.6529912948608398,1.522276520729065,1.4610726833343506,pointpillars
000006,22,Car,0.17901523411273956,49.19865417480469,0.5578709840774536,-0.3617520332336426,4.158687114715576,1.7288486957550049,1.4985475540161133,3.1083340644836426,pointpillars
000006,23,Pedestrian,0.1672334223985672,17.96867561340332,-26.597408294677734,0.42284753918647766,0.7536753416061401,0.6751323342323303,1.76932954788208,5.236098289489746,pointpillars
000006,24,Car,0.1603030562400818,29.259870529174805,33.527069091796875,-0.9029326438903809,3.7663748264312744,1.613419771194458,1.450168251991272,5.849706649780273,pointpillars
000006,25,Cyclist,0.159250408411026,3.244122266769409,-7.407804012298584,-0.6146290898323059,1.6014896631240845,0.5040668249130249,1.5231157541275024,1.605045199394226,pointpillars
000006,26,Pedestrian,0.1567126214504242,10.648649215698242,-6.567059516906738,-0.42900747060775757,0.6652611494064331,0.6579688787460327,1.7620787620544434,1.4507321119308472,pointpillars
000006,27,Pedestrian,0.14880713820457458,33.830204010009766,21.718050003051758,-0.40909016132354736,0.5855140089988708,0.6695013046264648,1.9342924356460571,3.7052388191223145,pointpillars
000006,28,Car,0.14638976752758026,69.17261505126953,-3.048255443572998,0.22350752353668213,4.003354549407959,1.5998517274856567,1.5514885187149048,6.051883697509766,pointpillars
000006,29,Cyclist,0.14357087016105652,7.85945463180542,-32.62520980834961,0.40822678804397583,1.8403998613357544,0.6859731674194336,1.7505594491958618,2.4639809131622314,pointpillars
000006,30,Car,0.13206085562705994,27.3169002532959,36.052371978759766,-0.1488550305366516,4.2200727462768555,1.6927025318145752,1.70543372631073,1.0603690147399902,pointpillars
000006,31,Car,0.1309598833322525,3.1212058067321777,-35.11668395996094,0.23614060878753662,3.8104281425476074,1.6833723783493042,1.5689319372177124,6.120758056640625,pointpillars
000006,32,Cyclist,0.12733756005764008,20.056488037109375,19.835203170776367,-0.9348101615905762,1.59495210647583,0.49147942662239075,1.6512067317962646,3.326542377471924,pointpillars
000006,33,Pedestrian,0.1271664798259735,3.209179639816284,-6.352511882781982,-0.5698156952857971,0.8875948190689087,0.5203844308853149,1.6614301204681396,3.368401527404785,pointpillars
000006,34,Pedestrian,0.12415549904108047,6.115355014801025,-6.5045552253723145,-0.4629558324813843,0.8512839674949646,0.5999601483345032,1.6941680908203125,1.3650790452957153,pointpillars
000006,35,Pedestrian,0.12404292076826096,27.172473907470703,26.902042388916016,-0.9206048250198364,0.556978166103363,0.5255353450775146,1.489668607711792,3.115050792694092,pointpillars
000006,36,Pedestrian,0.12020406872034073,7.684218406677246,-2.6687028408050537,-0.5863624215126038,0.8932599425315857,0.5190795063972473,1.815191388130188,3.8499250411987305,pointpillars
000006,37,Pedestrian,0.11577470600605011,14.797491073608398,-20.364831924438477,0.22307172417640686,0.5851535797119141,0.6317554712295532,1.7049869298934937,2.539625883102417,pointpillars
000006,38,Car,0.11299151927232742,6.811477184295654,-38.43952178955078,0.7219295501708984,3.9324824810028076,1.7188917398452759,1.7233426570892334,5.70466423034668,pointpillars
000006,39,Car,0.11280561238527298,5.9402689933776855,-40.825740814208984,0.4716606140136719,4.40406608581543,1.6527904272079468,1.5686975717544556,5.689735412597656,pointpillars
000006,40,Car,0.1120077520608902,34.392215728759766,-23.276063919067383,1.202383041381836,3.808676242828369,1.6092337369918823,1.4608957767486572,5.815661430358887,pointpillars
000006,41,Car,0.10684709250926971,33.44755935668945,28.354713439941406,-1.0178554058074951,3.827610492706299,1.5911779403686523,1.4728950262069702,4.25858736038208,pointpillars
000006,42,Car,0.10447732359170914,33.446170806884766,9.200098991394043,-0.6030175685882568,4.2686686515808105,1.6474806070327759,1.4843569993972778,1.8775084018707275,pointpillars
000007,0,Car,0.9645021557807922,25.362548828125,0.6851010918617249,-0.7047964334487915,3.157702684402466,1.69548499584198,1.596893310546875,6.294710159301758,pointpillars
000007,1,Car,0.8595404028892517,47.6707649230957,7.561884880065918,-0.7178623676300049,3.7003939151763916,1.5523648262023926,1.4514585733413696,3.1863322257995605,pointpillars
000007,2,Cyclist,0.8262343406677246,34.358070373535156,12.593128204345703,-0.6157892346382141,1.9353454113006592,0.4976469576358795,1.7502827644348145,3.183511734008789,pointpillars
000007,3,Car,0.5253750085830688,60.75309753417969,4.7165985107421875,-0.45608747005462646,4.078486442565918,1.5689334869384766,1.4567075967788696,3.0894432067871094,pointpillars
000007,4,Car,0.4495238661766052,34.030731201171875,-30.399572372436523,-0.7897039651870728,3.754206895828247,1.5399125814437866,1.435989260673523,4.9131999015808105,pointpillars
000007,5,Pedestrian,0.2987602949142456,23.660816192626953,-31.06410026550293,-0.5074474811553955,0.6587534546852112,0.6493937969207764,1.9011447429656982,6.563067436218262,pointpillars
000007,6,Car,0.21842060983181,20.415813446044922,17.97711181640625,-0.9554615616798401,3.69250750541687,1.6151021718978882,1.5329467058181763,1.059865951538086,pointpillars
000007,7,Pedestrian,0.2180483043193817,16.000410079956055,-24.56334114074707,-0.4446674585342407,0.6263834834098816,0.6346086263656616,1.9673242568969727,2.6710591316223145,pointpillars
000007,8,Pedestrian,0.21289891004562378,43.49189758300781,-20.452001571655273,-0.40700793266296387,0.5602788329124451,0.6765406727790833,1.9988590478897095,6.5064697265625,pointpillars
000007,9,Pedestrian,0.2060595452785492,24.320938110351562,-31.590852737426758,-0.4907732605934143,0.6684266924858093,0.6568406224250793,1.9244290590286255,5.649919509887695,pointpillars
000007,10,Car,0.20094160735607147,21.583858489990234,-34.3846321105957,-0.656008243560791,3.4877569675445557,1.5248521566390991,1.5233564376831055,6.286236763000488,pointpillars
000007,11,Car,0.19340138137340546,0.790654718875885,-0.5272408723831177,-1.0718421936035156,4.279295444488525,1.6854320764541626,1.5705249309539795,6.251051902770996,pointpillars
000007,12,Pedestrian,0.18205223977565765,31.146577835083008,-29.414583206176758,-0.6605979204177856,0.7813876867294312,0.734514594078064,1.7740435600280762,5.959140777587891,pointpillars
000007,13,Car,0.1663578748703003,26.512950897216797,-30.019529342651367,-0.7130275368690491,3.697458028793335,1.6294788122177124,1.5380066633224487,6.511418342590332,pointpillars
000007,14,Car,0.16551406681537628,25.02359390258789,-40.08357620239258,0.11613094806671143,3.9915294647216797,1.6506708860397339,1.6156481504440308,4.59307861328125,pointpillars
000007,15,Pedestrian,0.1626378744840622,7.306337356567383,-36.1298942565918,-0.37411177158355713,0.6444836854934692,0.6345800757408142,1.9115867614746094,2.3715155124664307,pointpillars
000007,16,Car,0.16183719038963318,40.172996520996094,-35.50653839111328,-0.32119375467300415,3.9499926567077637,1.618947982788086,1.560036063194275,4.9999308586120605,pointpillars
000007,17,Pedestrian,0.16123342514038086,30.800800323486328,-33.91878890991211,-0.4127175807952881,0.37278348207473755,0.5088414549827576,1.8060781955718994,1.4674230813980103,pointpillars
000007,18,Cyclist,0.1525774896144867,7.994297027587891,-29.743494033813477,-0.9112666845321655,1.6410539150238037,0.45229095220565796,1.674074649810791,6.02861213684082,pointpillars
000007,19,Pedestrian,0.1391756236553192,15.8101167678833,15.214835166931152,-0.7357603311538696,0.8816775679588318,0.6492307186126709,1.9148324728012085,3.378077507019043,pointpillars
000007,20,Pedestrian,0.13862647116184235,8.996111869812012,16.860706329345703,-0.9009392261505127,0.7647063732147217,0.584979772567749,1.7996243238449097,4.835022926330566,pointpillars
000007,21,Car,0.13148850202560425,13.687183380126953,-30.05821990966797,-0.9352286458015442,3.5078303813934326,1.5246224403381348,1.4178897142410278,3.060976505279541,pointpillars
000007,22,Cyclist,0.12767837941646576,18.376672744750977,-29.411231994628906,-0.6120567917823792,1.6995575428009033,0.4732644259929657,1.7084705829620361,5.815045356750488,pointpillars
000007,23,Cyclist,0.12664677202701569,20.213918685913086,-21.763944625854492,-0.18262439966201782,1.9139044284820557,0.6979184746742249,1.9070725440979004,4.769576072692871,pointpillars
000007,24,Pedestrian,0.12408781051635742,8.263309478759766,-33.57105255126953,-0.5953013300895691,0.7455315589904785,0.6874340176582336,1.902341604232788,5.483628749847412,pointpillars
000007,25,Pedestrian,0.12216072529554367,2.7886343002319336,15.872426986694336,-0.7755000591278076,0.6768990755081177,0.5818037390708923,1.8501120805740356,5.1927714347839355,pointpillars
000007,26,Car,0.12211296707391739,62.57209396362305,7.6003947257995605,-0.42839735746383667,4.30130672454834,1.628881812095642,1.4391714334487915,2.7417900562286377,pointpillars
000007,27,Pedestrian,0.11887948215007782,43.76793670654297,-36.65428924560547,-0.47720611095428467,0.7218784093856812,0.48709625005722046,1.7841087579727173,1.148357629776001,pointpillars
000007,28,Car,0.11274954676628113,43.342308044433594,11.756498336791992,-0.6761348247528076,3.942659854888916,1.5812042951583862,1.540945291519165,3.158625602722168,pointpillars
000007,29,Pedestrian,0.10512056201696396,27.07862663269043,-33.93796920776367,-0.3832172155380249,0.6513848900794983,0.6610654592514038,1.8789348602294922,1.9076045751571655,pointpillars
000007,30,Car,0.10496474802494049,15.022306442260742,-32.02172088623047,-0.6241652965545654,3.437800884246826,1.590989351272583,1.528077483177185,6.357805252075195,pointpillars
000008,0,Car,0.9653902649879456,14.753009796142578,-1.0669543743133545,-0.7948448061943054,3.731337070465088,1.5733647346496582,1.5016542673110962,5.968345642089844,pointpillars
000008,1,Car,0.9511855244636536,8.133816719055176,1.2251955270767212,-0.8055749535560608,3.7107067108154297,1.5717495679855347,1.6052656173706055,2.8312368392944336,pointpillars
000008,2,Car,0.9037084579467773,6.453946590423584,-3.8711493015289307,-1.0124932527542114,2.963956356048584,1.499996542930603,1.4586776494979858,6.000605583190918,pointpillars
000008,3,Car,0.8834208250045776,4.034038543701172,2.6422860622406006,-0.8589930534362793,3.518460988998413,1.6250876188278198,1.6225438117980957,6.016833305358887,pointpillars
000008,4,Car,0.8346191048622131,33.538143157958984,-7.092388153076172,-0.5770368576049805,4.159049034118652,1.6902559995651245,1.673905372619629,2.869436740875244,pointpillars
000008,5,Car,0.6784178614616394,20.242027282714844,-8.419034957885742,-0.8767029047012329,2.2852556705474854,1.5066418647766113,1.5971617698669434,5.9195404052734375,pointpillars
000008,6,Car,0.659829318523407,24.99786949157715,-10.104835510253906,-0.9411517381668091,3.7698826789855957,1.6151624917984009,1.44670569896698,5.967101097106934,pointpillars
000008,7,Car,0.5523539185523987,55.42047882080078,-20.16922950744629,-0.5859630107879639,4.193375110626221,1.678400993347168,1.5898003578186035,2.8009328842163086,pointpillars
000008,8,Car,0.5041763186454773,40.952091217041016,-9.872014045715332,-0.5899688005447388,3.7943835258483887,1.5751484632492065,1.565733790397644,5.950891494750977,pointpillars
000008,9,Car,0.4664774537086487,28.737390518188477,-1.6063756942749023,-0.35850101709365845,3.7827212810516357,1.5546668767929077,1.5802710056304932,1.2517743110656738,pointpillars
000008,10,Pedestrian,0.31409844756126404,29.894006729125977,-14.02714729309082,-0.713658332824707,0.7101582288742065,0.5286906957626343,1.8181685209274292,1.8175363540649414,pointpillars
000008,11,Pedestrian,0.30616798996925354,10.506726264953613,5.384616851806641,-0.6654203534126282,0.820356011390686,0.6048334836959839,1.7168642282485962,4.554696083068848,pointpillars
000008,12,Pedestrian,0.29417479038238525,14.719923973083496,-13.914588928222656,-0.7671778202056885,0.655056357383728,0.6049114465713501,1.876358985900879,6.3591203689575195,pointpillars
000008,13,Pedestrian,0.2695607841014862,40.5776481628418,-7.1297173500061035,-0.45335984230041504,0.7715863585472107,0.6421656608581543,1.821757197380066,6.306536674499512,pointpillars
000008,14,Pedestrian,0.23982203006744385,18.662067413330078,0.2867947816848755,-0.7222923636436462,0.6962470412254333,0.5902257561683655,1.6170574426651,3.494339942932129,pointpillars
000008,15,Cyclist,0.23540422320365906,33.59101104736328,-15.337249755859375,-0.6712552905082703,1.5792385339736938,0.4421263635158539,1.6633113622665405,5.858049392700195,pointpillars
000008,16,Pedestrian,0.2265097200870514,53.667327880859375,-16.178768157958984,-0.2165948450565338,0.9554009437561035,0.5119922161102295,1.965914011001587,4.073179244995117,pointpillars
000008,17,Cyclist,0.2208489030599594,30.454587936401367,-3.733642578125,-0.38909608125686646,1.6604259014129639,0.5506951808929443,1.7268941402435303,2.873689651489258,pointpillars
000008,18,Pedestrian,0.21984803676605225,37.21682357788086,-6.034844875335693,-0.48525846004486084,0.8859764933586121,0.5873571634292603,1.7856258153915405,6.391803741455078,pointpillars
000008,19,Pedestrian,0.18844464421272278,34.08453369140625,-4.961705684661865,-0.41881221532821655,0.8911867141723633,0.6892167925834656,1.87913179397583,6.067750930786133,pointpillars
000008,20,Cyclist,0.16086557507514954,13.293302536010742,4.378911972045898,-0.5720781683921814,1.7744477987289429,0.5844086408615112,1.731907844543457,5.58918571472168,pointpillars
000008,21,Cyclist,0.15607638657093048,1.5886096954345703,8.89179515838623,-0.5619935393333435,1.7520246505737305,0.39958471059799194,1.6873129606246948,6.908245086669922,pointpillars
000008,22,Pedestrian,0.15168826282024384,1.6362484693527222,10.697578430175781,-0.421245276927948,0.5558081865310669,0.5655294060707092,1.6537244319915771,1.1171759366989136,pointpillars
000008,23,Cyclist,0.14519043266773224,10.120251655578613,-7.595902919769287,-0.8063688278198242,1.6905275583267212,0.5268973708152771,1.8205026388168335,6.007926940917969,pointpillars
000008,24,Car,0.14261353015899658,1.3104369640350342,-5.316687107086182,-0.9996145367622375,3.821646213531494,1.5819023847579956,1.524734377861023,5.7201056480407715,pointpillars
000008,25,Pedestrian,0.1357629895210266,1.9890797138214111,6.947821140289307,-0.6234729290008545,0.717145562171936,0.6448459029197693,1.8666908740997314,5.103626251220703,pointpillars
000008,26,Cyclist,0.12404004484415054,37.07109069824219,-16.526657104492188,-0.6852880120277405,1.4593364000320435,0.5439570546150208,1.6777679920196533,2.598637580871582,pointpillars
000008,27,Pedestrian,0.1227651834487915,18.699886322021484,1.1810261011123657,-0.4765152335166931,0.7325372099876404,0.6434987783432007,1.8373339176177979,5.851061820983887,pointpillars
000008,28,Pedestrian,0.12132056057453156,2.648068428039551,17.158679962158203,-0.15771126747131348,0.5903286337852478,0.6346035003662109,1.893216609954834,3.6894888877868652,pointpillars
000008,29,Pedestrian,0.12077102810144424,0.9430555701255798,10.50306224822998,-0.34202784299850464,0.5308427214622498,0.5732470750808716,1.7025623321533203,2.191337823867798,pointpillars
000008,30,Pedestrian,0.11922196298837662,5.7516069412231445,-12.556538581848145,-0.7719849348068237,0.5682553648948669,0.5492781400680542,1.6200556755065918,2.1159605979919434,pointpillars
000008,31,Car,0.10100104659795761,45.018165588378906,-7.580913066864014,-0.07929450273513794,3.789430856704712,1.6455191373825073,1.7167421579360962,4.448814392089844,pointpillars
000009,0,Car,0.9715991020202637,24.152746200561523,-0.6876786947250366,-0.7325649261474609,3.1574413776397705,1.6687227487564087,1.594094157218933,6.22044563293457,pointpillars
000009,1,Car,0.41297242045402527,18.54300880432129,-17.798702239990234,-0.6863002181053162,3.5408473014831543,1.5959136486053467,1.452661395072937,2.7951579093933105,pointpillars
000009,2,Car,0.33631181716918945,66.72425079345703,-0.1445269137620926,-0.48719751834869385,4.0621747970581055,1.5539931058883667,1.4840537309646606,3.0401978492736816,pointpillars
000009,3,Car,0.25011932849884033,69.13883209228516,2.4522995948791504,-0.5453367829322815,3.9725847244262695,1.5321615934371948,1.3442671298980713,3.0033650398254395,pointpillars
000009,4,Pedestrian,0.2202952355146408,0.49096301198005676,-16.295499801635742,-0.487895131111145,0.8149973154067993,0.6680765151977539,1.902147889137268,0.8906020522117615,pointpillars
000009,5,Pedestrian,0.19716517627239227,55.24044418334961,11.39377498626709,-0.6289979815483093,0.699516236782074,0.54053795337677,1.7845944166183472,4.6238508224487305,pointpillars
000009,6,Car,0.19552066922187805,67.517333984375,36.463226318359375,0.5219404697418213,3.9563233852386475,1.62126886844635,1.5470962524414062,6.48306941986084,pointpillars
000009,7,Car,0.18921183049678802,65.48554992675781,-7.805119514465332,-0.4895898103713989,3.9868576526641846,1.5277721881866455,1.4879423379898071,2.9668893814086914,pointpillars
000009,8,Car,0.17932415008544922,27.56702995300293,-25.566612243652344,0.06546080112457275,4.20658540725708,1.7029571533203125,1.8474678993225098,5.198482036590576,pointpillars
000009,9,Pedestrian,0.17751218378543854,1.6166636943817139,22.351329803466797,-0.21995139122009277,0.3826916217803955,0.5513081550598145,1.704799771308899,6.880002021789551,pointpillars
000009,10,Car,0.17613373696804047,30.283151626586914,-4.714674472808838,-0.7360323071479797,4.2364373207092285,1.6832332611083984,1.5562589168548584,3.0711283683776855,pointpillars
000009,11,Car,0.17470218241214752,68.22991943359375,26.967506408691406,0.3739672899246216,4.566195011138916,1.76528000831604,2.5378646850585938,2.8892273902893066,pointpillars
000009,12,Cyclist,0.16820700466632843,20.964988708496094,26.172853469848633,0.98854660987854,1.7056604623794556,0.4632317125797272,1.6923257112503052,3.7801942825317383,pointpillars
000009,13,Car,0.1440763920545578,0.676703691482544,-0.5266585350036621,-1.080173134803772,4.248054504394531,1.6756318807601929,1.5530619621276855,6.177241325378418,pointpillars
000009,14,Car,0.1294211894273758,68.61302185058594,-21.06931495666504,-0.13504105806350708,4.025568962097168,1.6939753293991089,1.6563342809677124,2.4626927375793457,pointpillars
000009,15,Car,0.12436387687921524,35.96996307373047,-23.51552963256836,-0.5698068141937256,4.250763893127441,1.6186754703521729,1.5088707208633423,1.588823676109314,pointpillars
000009,16,Pedestrian,0.10625964403152466,14.741267204284668,-19.33890724182129,-0.5539567470550537,0.5284467935562134,0.6548596620559692,1.8416537046432495,1.7345954179763794,pointpillars
000009,17,Car,0.1061222180724144,35.74984359741211,-4.991982460021973,-0.6993896961212158,4.25677490234375,1.667119026184082,1.560448169708252,3.1443023681640625,pointpillars
000009,18,Pedestrian,0.1033676266670227,41.253665924072266,-26.399337768554688,-0.12578782439231873,0.8429362177848816,0.5487931966781616,1.8327900171279907,4.3310065269470215,pointpillars
000010,0,Car,0.9750282764434814,5.504247665405273,-4.359051704406738,-1.0022283792495728,3.391777753829956,1.6106446981430054,1.486137866973877,6.133040428161621,pointpillars
000010,1,Car,0.9672118425369263,12.106431007385254,2.44386625289917,-0.8811733722686768,3.9857115745544434,1.6852813959121704,1.4671093225479126,3.0012874603271484,pointpillars
000010,2,Car,0.9420875906944275,16.782987594604492,-5.883289337158203,-0.8655913472175598,3.1026015281677246,1.4879324436187744,1.4868570566177368,6.124919891357422,pointpillars
000010,3,Car,0.9216371774673462,23.967266082763672,0.36037933826446533,-0.7676027417182922,3.9716956615448,1.6539812088012695,1.5693141222000122,2.9735817909240723,pointpillars
000010,4,Car,0.9027180075645447,21.766918182373047,26.778051376342773,-0.7482326030731201,3.235536575317383,1.442043662071228,1.4615222215652466,6.127235412597656,pointpillars
000010,5,Car,0.8338430523872375,43.2032356262207,-4.459489345550537,-0.6512144804000854,3.2928407192230225,1.5471795797348022,1.510453224182129,2.8025717735290527,pointpillars
000010,6,Car,0.8108648061752319,22.139381408691406,-6.729012489318848,-0.8780813813209534,3.6722352504730225,1.6024049520492554,1.43145751953125,6.101755142211914,pointpillars
000010,7,Car,0.7548832297325134,29.364425659179688,-0.6581299304962158,-0.7903299331665039,3.52138352394104,1.528367280960083,1.5249505043029785,2.950305461883545,pointpillars
000010,8,Car,0.6883289217948914,2.0153040885925293,5.605808734893799,-0.9409900903701782,4.502312660217285,1.7945889234542847,1.6850887537002563,2.278453826904297,pointpillars
000010,9,Car,0.636864960193634,28.57111930847168,-7.87296199798584,-0.8278087377548218,3.8900833129882812,1.6291710138320923,1.4487695693969727,6.129917144775391,pointpillars
000010,10,Pedestrian,0.5868434309959412,23.525375366210938,-8.426414489746094,-0.5747008323669434,0.8326186537742615,0.6537781953811646,1.8968002796173096,6.398016929626465,pointpillars
000010,11,Car,0.5534642934799194,52.723087310791016,-11.170703887939453,-0.4990583658218384,3.9324839115142822,1.6034901142120361,1.605541467666626,2.5868444442749023,pointpillars
000010,12,Car,0.5184462070465088,36.645416259765625,-1.8424601554870605,-0.7810689806938171,3.912086009979248,1.5856075286865234,1.518592357635498,2.958822250366211,pointpillars
000010,13,Pedestrian,0.40314921736717224,14.588695526123047,-8.147198677062988,-0.6884199380874634,0.8648791313171387,0.7342535257339478,1.8432024717330933,2.8798365592956543,pointpillars
000010,14,Car,0.3897692561149597,36.216487884521484,-9.688276290893555,-0.7332643270492554,3.58691668510437,1.6404062509536743,1.5073018074035645,6.045388221740723,pointpillars
000010,15,Car,0.3142184019088745,67.7962875366211,-26.863372802734375,-0.05961865186691284,3.894793748855591,1.6268072128295898,1.4917449951171875,5.755672454833984,pointpillars
000010,16,Car,0.2840992510318756,3.024198293685913,12.787729263305664,-0.8845387101173401,3.9046032428741455,1.5594309568405151,1.4316017627716064,3.6127538681030273,pointpillars
000010,17,Pedestrian,0.2809023857116699,22.918352127075195,-19.455047607421875,-0.7006313800811768,0.5243579149246216,0.639463484287262,1.6916106939315796,5.71579647064209,pointpillars
000010,18,Pedestrian,0.274395227432251,4.423069953918457,-17.599525451660156,-0.5473452806472778,0.6938955187797546,0.5930177569389343,1.711680293083191,5.654488563537598,pointpillars
