runtime_variant,latency_ms,cdf
openpcdet_pytorch,8.452552996459417,0.01018707167994073
openpcdet_pytorch,8.453360002022237,0.010372291165030561
openpcdet_pytorch,8.457281001028605,0.010557510650120392
openpcdet_pytorch,8.459504999336787,0.010742730135210224
openpcdet_pytorch,8.460427998215891,0.010927949620300055
openpcdet_pytorch,8.464465994620696,0.011113169105389887
openpcdet_pytorch,8.47234700631816,0.011298388590479718
openpcdet_pytorch,8.480934004182927,0.01148360807556955
openpcdet_pytorch,8.483546000206843,0.011668827560659381
openpcdet_pytorch,8.484366000629961,0.011854047045749213
openpcdet_pytorch,8.48892801150214,0.012039266530839044
openpcdet_pytorch,8.4889790014131,0.012224486015928876
openpcdet_pytorch,8.489027997711673,0.012409705501018707
openpcdet_pytorch,8.50483399699442,0.012594924986108539
openpcdet_pytorch,8.504850993631408,0.01278014447119837
openpcdet_pytorch,8.50537299993448,0.012965363956288202
openpcdet_pytorch,8.507505990564823,0.013150583441378033
openpcdet_pytorch,8.508087994414382,0.013335802926467865
openpcdet_pytorch,8.509082996170036,0.013521022411557697
openpcdet_pytorch,8.510642001056112,0.013706241896647528
openpcdet_pytorch,8.512949993018992,0.01389146138173736
openpcdet_pytorch,8.525803001248278,0.014076680866827191
openpcdet_pytorch,8.526958990842104,0.014261900351917023
openpcdet_pytorch,8.529393002390862,0.014447119837006854
openpcdet_pytorch,8.532444000593387,0.014632339322096686
openpcdet_pytorch,8.53506600833498,0.014817558807186517
openpcdet_pytorch,8.54418300150428,0.015002778292276347
openpcdet_pytorch,8.545663993572816,0.015187997777366178
openpcdet_pytorch,8.572545004426502,0.01537321726245601
openpcdet_pytorch,8.575247004046105,0.015558436747545841
openpcdet_pytorch,8.580363995861262,0.015743656232635673
openpcdet_pytorch,8.58048400550615,0.015928875717725506
openpcdet_pytorch,8.58820699795615,0.016114095202815336
openpcdet_pytorch,8.588322001742199,0.01629931468790517
openpcdet_pytorch,8.591452002292499,0.016484534172995
openpcdet_pytorch,8.596371990279295,0.016669753658084832
openpcdet_pytorch,8.597516993177123,0.016854973143174662
openpcdet_pytorch,8.608514996012673,0.017040192628264495
openpcdet_pytorch,8.609300988609903,0.017225412113354325
openpcdet_pytorch,8.609327996964566,0.017410631598444158
openpcdet_pytorch,8.610332006355748,0.017595851083533988
openpcdet_pytorch,8.626053997431882,0.017781070568623818
openpcdet_pytorch,8.628746989415959,0.01796629005371365
openpcdet_pytorch,8.631931996205822,0.01815150953880348
openpcdet_pytorch,8.639449006295763,0.018336729023893314
openpcdet_pytorch,8.642781001981348,0.018521948508983144
openpcdet_pytorch,8.643052002298646,0.018707167994072977
openpcdet_pytorch,8.646518006571569,0.018892387479162807
openpcdet_pytorch,8.652060001622885,0.01907760696425264
openpcdet_pytorch,8.65423699724488,0.01926282644934247
openpcdet_pytorch,8.656303005409427,0.019448045934432303
openpcdet_pytorch,8.658712002215907,0.019633265419522133
openpcdet_pytorch,8.674572003656067,0.019818484904611966
openpcdet_pytorch,8.678778991452418,0.020003704389701796
openpcdet_pytorch,8.679873993969522,0.02018892387479163
openpcdet_pytorch,8.687812005518936,0.02037414335988146
openpcdet_pytorch,8.69407800200861,0.020559362844971292
openpcdet_pytorch,8.698100995388813,0.020744582330061122
openpcdet_pytorch,8.703025989234447,0.020929801815150955
openpcdet_pytorch,8.70439900609199,0.021115021300240785
openpcdet_pytorch,8.713635004824027,0.021300240785330618
openpcdet_pytorch,8.714241004781798,0.021485460270420448
openpcdet_pytorch,8.71743299649097,0.02167067975551028
openpcdet_pytorch,8.721135003725067,0.02185589924060011
openpcdet_pytorch,8.725124003831297,0.022041118725689944
openpcdet_pytorch,8.7260299915215,0.022226338210779774
openpcdet_pytorch,8.728553002583794,0.022411557695869607
openpcdet_pytorch,8.733303009648807,0.022596777180959437
openpcdet_pytorch,8.733919996302575,0.02278199666604927
openpcdet_pytorch,8.740053002838977,0.0229672161511391
openpcdet_pytorch,8.743380007217638,0.023152435636228933
openpcdet_pytorch,8.744119011680596,0.023337655121318763
openpcdet_pytorch,8.754174996283837,0.023522874606408596
openpcdet_pytorch,8.754826994845644,0.023708094091498426
openpcdet_pytorch,8.755798000493087,0.023893313576588256
openpcdet_pytorch,8.758308002143167,0.02407853306167809
openpcdet_pytorch,8.767737002926879,0.02426375254676792
openpcdet_pytorch,8.771132997935638,0.024448972031857752
openpcdet_pytorch,8.772533998126164,0.02463419151694758
openpcdet_pytorch,8.772711997153237,0.024819411002037415
openpcdet_pytorch,8.775533991865814,0.025004630487127245
openpcdet_pytorch,8.780084986938164,0.025189849972217078
openpcdet_pytorch,8.78406799165532,0.025375069457306908
openpcdet_pytorch,8.787901009782217,0.02556028894239674
openpcdet_pytorch,8.79171400447376,0.02574550842748657
openpcdet_pytorch,8.793524000793695,0.025930727912576404
openpcdet_pytorch,8.796042995527387,0.026115947397666234
openpcdet_pytorch,8.798223992926069,0.026301166882756067
openpcdet_pytorch,8.800505005638115,0.026486386367845897
openpcdet_pytorch,8.801381001831032,0.02667160585293573
openpcdet_pytorch,8.804960001725703,0.02685682533802556
openpcdet_pytorch,8.806787998764776,0.027042044823115393
openpcdet_pytorch,8.809323000605218,0.027227264308205223
openpcdet_pytorch,8.809812003164552,0.027412483793295056
openpcdet_pytorch,8.810697996523231,0.027597703278384886
openpcdet_pytorch,8.813110005576164,0.02778292276347472
openpcdet_pytorch,8.816672998364083,0.02796814224856455
openpcdet_pytorch,8.820508999633603,0.028153361733654382
openpcdet_pytorch,8.82194000587333,0.028338581218744212
openpcdet_pytorch,8.823216005112045,0.028523800703834045
openpcdet_pytorch,8.829679994960316,0.028709020188923875
openpcdet_pytorch,8.835596003336832,0.028894239674013708
openpcdet_pytorch,8.8409949967172,0.029079459159103538
openpcdet_pytorch,8.842529990943149,0.02926467864419337
openpcdet_pytorch,8.844344993121922,0.0294498981292832
openpcdet_pytorch,8.851235004840419,0.029635117614373034
openpcdet_pytorch,8.852889004629105,0.029820337099462864
openpcdet_pytorch,8.858496992615983,0.030005556584552694
openpcdet_pytorch,8.863778988597915,0.030190776069642527
openpcdet_pytorch,8.865062991390005,0.030375995554732357
openpcdet_pytorch,8.86600099329371,0.03056121503982219
openpcdet_pytorch,8.866986012435518,0.03074643452491202
openpcdet_pytorch,8.868254008120857,0.030931654010001853
openpcdet_pytorch,8.86846698995214,0.031116873495091683
openpcdet_pytorch,8.870999998180196,0.031302092980181516
openpcdet_pytorch,8.871131009072997,0.031487312465271346
openpcdet_pytorch,8.872970996890217,0.031672531950361175
openpcdet_pytorch,8.873275000951253,0.03185775143545101
openpcdet_pytorch,8.873585000401363,0.03204297092054084
openpcdet_pytorch,8.874594990629703,0.03222819040563067
openpcdet_pytorch,8.875202009221539,0.0324134098907205
openpcdet_pytorch,8.877394007868133,0.03259862937581034
openpcdet_pytorch,8.879478002199903,0.03278384886090017
openpcdet_pytorch,8.883146991138346,0.03296906834599
openpcdet_pytorch,8.884013994247653,0.03315428783107983
openpcdet_pytorch,8.884894006769173,0.033339507316169664
openpcdet_pytorch,8.88506199407857,0.033524726801259494
openpcdet_pytorch,8.889795004506595,0.033709946286349324
openpcdet_pytorch,8.891435994883068,0.033895165771439154
openpcdet_pytorch,8.892230005585589,0.03408038525652899
openpcdet_pytorch,8.892580997780897,0.03426560474161882
openpcdet_pytorch,8.892818004824221,0.03445082422670865
openpcdet_pytorch,8.893099002307281,0.03463604371179848
openpcdet_pytorch,8.896551007637754,0.034821263196888316
openpcdet_pytorch,8.900401997379959,0.035006482681978146
openpcdet_pytorch,8.900524000637233,0.035191702167067976
openpcdet_pytorch,8.903660011128522,0.035376921652157806
openpcdet_pytorch,8.904142989194952,0.035562141137247635
openpcdet_pytorch,8.906101997126825,0.03574736062233747
openpcdet_pytorch,8.907761992304586,0.0359325801074273
openpcdet_pytorch,8.907893992727622,0.03611779959251713
openpcdet_pytorch,8.908182004233822,0.03630301907760696
openpcdet_pytorch,8.909135998692364,0.0364882385626968
openpcdet_pytorch,8.909444994060323,0.03667345804778663
openpcdet_pytorch,8.915220998460427,0.03685867753287646
openpcdet_pytorch,8.915935002733022,0.03704389701796629
openpcdet_pytorch,8.91604000935331,0.037229116503056124
openpcdet_pytorch,8.917485989513807,0.037414335988145954
openpcdet_pytorch,8.919313011574559,0.037599555473235784
openpcdet_pytorch,8.920082007534802,0.03778477495832561
openpcdet_pytorch,8.920174004742876,0.03796999444341545
openpcdet_pytorch,8.920442996895872,0.03815521392850528
openpcdet_pytorch,8.922241991967894,0.03834043341359511
openpcdet_pytorch,8.922637993237004,0.03852565289868494
openpcdet_pytorch,8.922672001062892,0.038710872383774776
openpcdet_pytorch,8.92365799518302,0.038896091868864606
openpcdet_pytorch,8.923704997869208,0.039081311353954436
openpcdet_pytorch,8.924370995373465,0.039266530839044265
openpcdet_pytorch,8.924447000026703,0.0394517503241341
openpcdet_pytorch,8.924777008360252,0.03963696980922393
openpcdet_pytorch,8.930506010074168,0.03982218929431376
openpcdet_pytorch,8.931054995628074,0.04000740877940359
openpcdet_pytorch,8.931278003728949,0.04019262826449343
openpcdet_pytorch,8.93192901276052,0.04037784774958326
openpcdet_pytorch,8.93199500569608,0.04056306723467309
openpcdet_pytorch,8.932814002037048,0.04074828671976292
openpcdet_pytorch,8.93286800419446,0.040933506204852754
openpcdet_pytorch,8.934703000704758,0.041118725689942584
openpcdet_pytorch,8.935949997976422,0.041303945175032414
openpcdet_pytorch,8.936277008615434,0.041489164660122244
openpcdet_pytorch,8.937509002862498,0.04167438414521207
openpcdet_pytorch,8.937589009292424,0.04185960363030191
openpcdet_pytorch,8.937676000641659,0.04204482311539174
openpcdet_pytorch,8.939847990404814,0.04223004260048157
openpcdet_pytorch,8.942663000198081,0.0424152620855714
openpcdet_pytorch,8.94843200512696,0.042600481570661236
openpcdet_pytorch,8.95023500197567,0.042785701055751066
openpcdet_pytorch,8.951096999226138,0.042970920540840896
openpcdet_pytorch,8.95232000038959,0.043156140025930725
openpcdet_pytorch,8.953163996920921,0.04334135951102056
openpcdet_pytorch,8.953259006375447,0.04352657899611039
openpcdet_pytorch,8.955575001891702,0.04371179848120022
openpcdet_pytorch,8.956335004768334,0.04389701796629005
openpcdet_pytorch,8.959612998296507,0.04408223745137989
openpcdet_pytorch,8.960568986367434,0.04426745693646972
openpcdet_pytorch,8.96117500087712,0.04445267642155955
openpcdet_pytorch,8.963608997873962,0.04463789590664938
openpcdet_pytorch,8.970292008598335,0.044823115391739214
openpcdet_pytorch,8.970991999376565,0.045008334876829044
openpcdet_pytorch,8.971139992354438,0.045193554361918874
openpcdet_pytorch,8.971580013167113,0.045378773847008703
openpcdet_pytorch,8.974188007414341,0.04556399333209854
openpcdet_pytorch,8.974445998319425,0.04574921281718837
openpcdet_pytorch,8.975730001111515,0.0459344323022782
openpcdet_pytorch,8.977674995549023,0.04611965178736803
openpcdet_pytorch,8.979594000265934,0.046304871272457866
openpcdet_pytorch,8.980799000710249,0.046490090757547696
openpcdet_pytorch,8.982508996268734,0.046675310242637526
openpcdet_pytorch,8.983762003481388,0.046860529727727356
openpcdet_pytorch,8.984122003312223,0.04704574921281719
openpcdet_pytorch,8.984489002614282,0.04723096869790702
openpcdet_pytorch,8.987257999251597,0.04741618818299685
openpcdet_pytorch,8.987566994619556,0.04760140766808668
openpcdet_pytorch,8.988434987259097,0.04778662715317651
openpcdet_pytorch,8.988538000266999,0.04797184663826635
openpcdet_pytorch,8.98963600047864,0.04815706612335618
openpcdet_pytorch,8.990116999484599,0.04834228560844601
openpcdet_pytorch,8.990146001451649,0.04852750509353584
openpcdet_pytorch,8.99074699555058,0.048712724578625674
openpcdet_pytorch,8.991348004201427,0.048897944063715504
openpcdet_pytorch,8.991349008283578,0.049083163548805334
openpcdet_pytorch,8.993661991553381,0.04926838303389516
openpcdet_pytorch,8.995285999844782,0.049453602518985
openpcdet_pytorch,8.995903001050465,0.04963882200407483
openpcdet_pytorch,8.996131000458263,0.04982404148916466
openpcdet_pytorch,8.996144999400713,0.05000926097425449
openpcdet_pytorch,8.997730998089537,0.050194480459344326
openpcdet_pytorch,8.998839010018855,0.050379699944434156
openpcdet_pytorch,9.000406993436627,0.050564919429523986
openpcdet_pytorch,9.00188900413923,0.050750138914613815
openpcdet_pytorch,9.004592007840984,0.05093535839970365
openpcdet_pytorch,9.005530999274924,0.05112057788479348
openpcdet_pytorch,9.005751999211498,0.05130579736988331
openpcdet_pytorch,9.006256004795432,0.05149101685497314
openpcdet_pytorch,9.008189997985028,0.05167623634006298
openpcdet_pytorch,9.00945499597583,0.05186145582515281
openpcdet_pytorch,9.009574991068803,0.05204667531024264
openpcdet_pytorch,9.009638000861742,0.05223189479533247
openpcdet_pytorch,9.011451009428129,0.052417114280422304
openpcdet_pytorch,9.01370300562121,0.052602333765512134
openpcdet_pytorch,9.013871007482521,0.052787553250601964
openpcdet_pytorch,9.014327995828353,0.052972772735691794
openpcdet_pytorch,9.014555995236151,0.05315799222078163
openpcdet_pytorch,9.015436007757671,0.05334321170587146
openpcdet_pytorch,9.01614100439474,0.05352843119096129
openpcdet_pytorch,9.016231997520663,0.05371365067605112
openpcdet_pytorch,9.016650990815833,0.05389887016114095
openpcdet_pytorch,9.019039003760554,0.054084089646230786
openpcdet_pytorch,9.019603006890975,0.054269309131320616
openpcdet_pytorch,9.02045400289353,0.054454528616410446
openpcdet_pytorch,9.020568992127664,0.054639748101500275
openpcdet_pytorch,9.020769997732714,0.05482496758659011
openpcdet_pytorch,9.022658996400423,0.05501018707167994
openpcdet_pytorch,9.022744998219423,0.05519540655676977
openpcdet_pytorch,9.023688005981967,0.0553806260418596
openpcdet_pytorch,9.024140003020875,0.05556584552694944
openpcdet_pytorch,9.024847997352481,0.05575106501203927
openpcdet_pytorch,9.026219995575957,0.0559362844971291
openpcdet_pytorch,9.026575004099868,0.05612150398221893
openpcdet_pytorch,9.02692299860064,0.056306723467308764
openpcdet_pytorch,9.027047999552451,0.056491942952398594
openpcdet_pytorch,9.027845007949509,0.056677162437488424
openpcdet_pytorch,9.028888001921587,0.05686238192257825
openpcdet_pytorch,9.031715002493002,0.05704760140766809
openpcdet_pytorch,9.034271002747118,0.05723282089275792
openpcdet_pytorch,9.034727001562715,0.05741804037784775
openpcdet_pytorch,9.034874994540587,0.05760325986293758
openpcdet_pytorch,9.03541200386826,0.057788479348027416
openpcdet_pytorch,9.03754899627529,0.057973698833117246
openpcdet_pytorch,9.037802999955602,0.058158918318207076
openpcdet_pytorch,9.038916003191844,0.058344137803296905
openpcdet_pytorch,9.039427997777238,0.05852935728838674
openpcdet_pytorch,9.041859011631459,0.05871457677347657
openpcdet_pytorch,9.045493003213778,0.0588997962585664
openpcdet_pytorch,9.045620012329891,0.05908501574365623
openpcdet_pytorch,9.046171995578334,0.05927023522874607
openpcdet_pytorch,9.046694001881406,0.0594554547138359
openpcdet_pytorch,9.048734995303676,0.05964067419892573
openpcdet_pytorch,9.05148099991493,0.05982589368401556
openpcdet_pytorch,9.053600995684974,0.06001111316910539
openpcdet_pytorch,9.054900001501665,0.060196332654195224
openpcdet_pytorch,9.056038004928268,0.060381552139285054
openpcdet_pytorch,9.057236995431595,0.060566771624374884
openpcdet_pytorch,9.058676994754933,0.06075199110946471
openpcdet_pytorch,9.059641000931151,0.06093721059455455
openpcdet_pytorch,9.060413009137847,0.06112243007964438
openpcdet_pytorch,9.061477001523599,0.06130764956473421
openpcdet_pytorch,9.062372002517805,0.06149286904982404
openpcdet_pytorch,9.06450700131245,0.061678088534913876
openpcdet_pytorch,9.065014004590921,0.061863308020003706
openpcdet_pytorch,9.066063008503988,0.062048527505093536
openpcdet_pytorch,9.066487007657997,0.062233746990183365
openpcdet_pytorch,9.06675100850407,0.0624189664752732
openpcdet_pytorch,9.067289007361978,0.06260418596036303
openpcdet_pytorch,9.070025000255555,0.06278940544545286
openpcdet_pytorch,9.07009000366088,0.06297462493054269
openpcdet_pytorch,9.071210995898582,0.06315984441563252
openpcdet_pytorch,9.071256994502619,0.06334506390072235
openpcdet_pytorch,9.07215899496805,0.0635302833858122
openpcdet_pytorch,9.073887995327823,0.06371550287090202
openpcdet_pytorch,9.074767993297428,0.06390072235599185
openpcdet_pytorch,9.078865987248719,0.06408594184108168
openpcdet_pytorch,9.082817006856203,0.06427116132617151
openpcdet_pytorch,9.082848991965875,0.06445638081126134
openpcdet_pytorch,9.084281002287753,0.06464160029635117
openpcdet_pytorch,9.084374003577977,0.064826819781441
openpcdet_pytorch,9.086406993446872,0.06501203926653085
openpcdet_pytorch,9.08690900541842,0.06519725875162068
openpcdet_pytorch,9.087183003430255,0.0653824782367105
openpcdet_pytorch,9.088189995964058,0.06556769772180034
openpcdet_pytorch,9.08940500812605,0.06575291720689017
openpcdet_pytorch,9.089980012504384,0.06593813669198
openpcdet_pytorch,9.090266001294367,0.06612335617706983
openpcdet_pytorch,9.090906998608261,0.06630857566215966
openpcdet_pytorch,9.092845997656696,0.06649379514724948
openpcdet_pytorch,9.094335997360758,0.06667901463233933
openpcdet_pytorch,9.09481399867218,0.06686423411742916
openpcdet_pytorch,9.0954059996875,0.06704945360251899
openpcdet_pytorch,9.09667600353714,0.06723467308760882
openpcdet_pytorch,9.097565998672508,0.06741989257269865
openpcdet_pytorch,9.097753994865343,0.06760511205778848
openpcdet_pytorch,9.09784299437888,0.06779033154287831
openpcdet_pytorch,9.097870992263779,0.06797555102796814
openpcdet_pytorch,9.099567992961966,0.06816077051305798
openpcdet_pytorch,9.09981899894774,0.06834598999814781
openpcdet_pytorch,9.100615992792882,0.06853120948323764
openpcdet_pytorch,9.101192990783602,0.06871642896832747
openpcdet_pytorch,9.101820993237197,0.0689016484534173
openpcdet_pytorch,9.101871008169837,0.06908686793850713
openpcdet_pytorch,9.103031014092267,0.06927208742359696
openpcdet_pytorch,9.105288991122507,0.06945730690868679
openpcdet_pytorch,9.105653007281944,0.06964252639377663
openpcdet_pytorch,9.107228004722856,0.06982774587886646
openpcdet_pytorch,9.107438003411517,0.07001296536395629
openpcdet_pytorch,9.109456994337961,0.07019818484904612
openpcdet_pytorch,9.109529011766426,0.07038340433413595
openpcdet_pytorch,9.10959200700745,0.07056862381922578
openpcdet_pytorch,9.109608989092521,0.07075384330431561
openpcdet_pytorch,9.110179002163932,0.07093906278940544
openpcdet_pytorch,9.110287996008992,0.07112428227449527
openpcdet_pytorch,9.110325991059653,0.07130950175958511
openpcdet_pytorch,9.112790008657612,0.07149472124467494
openpcdet_pytorch,9.115887005464174,0.07167994072976477
openpcdet_pytorch,9.117809007875621,0.0718651602148546
openpcdet_pytorch,9.118101006606594,0.07205037969994443
openpcdet_pytorch,9.120451009948738,0.07223559918503426
openpcdet_pytorch,9.120774004259147,0.07242081867012409
openpcdet_pytorch,9.122497009229846,0.07260603815521392
openpcdet_pytorch,9.123106996412389,0.07279125764030377
openpcdet_pytorch,9.12312199943699,0.0729764771253936
openpcdet_pytorch,9.127206998527981,0.07316169661048343
openpcdet_pytorch,9.12814898765646,0.07334691609557326
openpcdet_pytorch,9.12906599114649,0.07353213558066309
openpcdet_pytorch,9.129302998189814,0.07371735506575292
openpcdet_pytorch,9.132842998951674,0.07390257455084275
openpcdet_pytorch,9.133323997957632,0.07408779403593257
openpcdet_pytorch,9.135788001003675,0.07427301352102242
openpcdet_pytorch,9.136141001363285,0.07445823300611225
openpcdet_pytorch,9.136174005107023,0.07464345249120208
openpcdet_pytorch,9.137226996244863,0.07482867197629191
openpcdet_pytorch,9.1373030008981,0.07501389146138174
openpcdet_pytorch,9.137575005297549,0.07519911094647157
openpcdet_pytorch,9.137706001638435,0.0753843304315614
openpcdet_pytorch,9.138170993537642,0.07556954991665123
openpcdet_pytorch,9.14033099252265,0.07575476940174107
openpcdet_pytorch,9.141199989244342,0.0759399888868309
openpcdet_pytorch,9.142771988990717,0.07612520837192073
openpcdet_pytorch,9.142865004832856,0.07631042785701056
openpcdet_pytorch,9.142980998149142,0.07649564734210039
openpcdet_pytorch,9.143286995822564,0.07668086682719022
openpcdet_pytorch,9.144205003394745,0.07686608631228005
openpcdet_pytorch,9.14498399652075,0.07705130579736988
openpcdet_pytorch,9.145456002443098,0.07723652528245971
openpcdet_pytorch,9.146566997515038,0.07742174476754955
openpcdet_pytorch,9.147988996119238,0.07760696425263938
openpcdet_pytorch,9.148042008746415,0.07779218373772921
openpcdet_pytorch,9.148694007308222,0.07797740322281904
openpcdet_pytorch,9.149578007054515,0.07816262270790887
openpcdet_pytorch,9.15050201001577,0.0783478421929987
openpcdet_pytorch,9.153015009360388,0.07853306167808853
openpcdet_pytorch,9.153858001809567,0.07871828116317836
openpcdet_pytorch,9.15512400388252,0.0789035006482682
openpcdet_pytorch,9.157180989859626,0.07908872013335803
openpcdet_pytorch,9.15725200320594,0.07927393961844786
openpcdet_pytorch,9.15784300013911,0.0794591591035377
openpcdet_pytorch,9.15863600675948,0.07964437858862752
openpcdet_pytorch,9.158729008049704,0.07982959807371735
openpcdet_pytorch,9.159765002550557,0.08001481755880718
openpcdet_pytorch,9.164808987407014,0.08020003704389701
openpcdet_pytorch,9.164949995465577,0.08038525652898686
openpcdet_pytorch,9.165260998997837,0.08057047601407669
openpcdet_pytorch,9.168301010504365,0.08075569549916652
openpcdet_pytorch,9.168953998596407,0.08094091498425635
openpcdet_pytorch,9.170295001240447,0.08112613446934618
openpcdet_pytorch,9.171080993837677,0.081311353954436
openpcdet_pytorch,9.174966005957685,0.08149657343952584
openpcdet_pytorch,9.174977007205598,0.08168179292461566
openpcdet_pytorch,9.175102997687645,0.08186701240970551
openpcdet_pytorch,9.17556500644423,0.08205223189479534
openpcdet_pytorch,9.17588900483679,0.08223745137988517
openpcdet_pytorch,9.176820996799506,0.082422670864975
openpcdet_pytorch,9.176909006782807,0.08260789035006483
openpcdet_pytorch,9.176923005725257,0.08279310983515466
openpcdet_pytorch,9.178430002066307,0.08297832932024449
openpcdet_pytorch,9.178926993627101,0.08316354880533432
openpcdet_pytorch,9.179353000945412,0.08334876829042415
openpcdet_pytorch,9.180088993161917,0.08353398777551399
openpcdet_pytorch,9.18114700471051,0.08371920726060382
openpcdet_pytorch,9.181689005345106,0.08390442674569365
openpcdet_pytorch,9.182519002933986,0.08408964623078348
openpcdet_pytorch,9.183298010611907,0.08427486571587331
openpcdet_pytorch,9.183307993225753,0.08446008520096314
openpcdet_pytorch,9.185168994008563,0.08464530468605297
openpcdet_pytorch,9.185440998408012,0.0848305241711428
openpcdet_pytorch,9.186840994516388,0.08501574365623264
openpcdet_pytorch,9.189092001179233,0.08520096314132247
openpcdet_pytorch,9.18934699438978,0.0853861826264123
openpcdet_pytorch,9.18996699329,0.08557140211150213
openpcdet_pytorch,9.191189004923217,0.08575662159659196
openpcdet_pytorch,9.191864010063,0.08594184108168179
openpcdet_pytorch,9.192735989927314,0.08612706056677162
openpcdet_pytorch,9.194822996505536,0.08631228005186145
openpcdet_pytorch,9.195175996865146,0.0864974995369513
openpcdet_pytorch,9.196316997986287,0.08668271902204112
openpcdet_pytorch,9.198034007567912,0.08686793850713095
openpcdet_pytorch,9.200300002703443,0.08705315799222078
openpcdet_pytorch,9.200771994073875,0.08723837747731061
openpcdet_pytorch,9.201595006743446,0.08742359696240044
openpcdet_pytorch,9.203266992699355,0.08760881644749027
openpcdet_pytorch,9.205536000081338,0.0877940359325801
openpcdet_pytorch,9.207244991557673,0.08797925541766995
openpcdet_pytorch,9.207462993799709,0.08816447490275978
openpcdet_pytorch,9.208043004036881,0.0883496943878496
openpcdet_pytorch,9.20822299667634,0.08853491387293944
openpcdet_pytorch,9.209041003487073,0.08872013335802927
openpcdet_pytorch,9.209612995618954,0.0889053528431191
openpcdet_pytorch,9.216378995915875,0.08909057232820893
openpcdet_pytorch,9.21738299075514,0.08927579181329875
openpcdet_pytorch,9.219173007295467,0.08946101129838858
openpcdet_pytorch,9.222952008713037,0.08964623078347843
openpcdet_pytorch,9.224666995578445,0.08983145026856826
openpcdet_pytorch,9.225689995219,0.09001666975365809
openpcdet_pytorch,9.228145005181432,0.09020188923874792
openpcdet_pytorch,9.228898998117074,0.09038710872383775
openpcdet_pytorch,9.229421004420146,0.09057232820892758
openpcdet_pytorch,9.229597999365069,0.09075754769401741
openpcdet_pytorch,9.230733005097136,0.09094276717910724
openpcdet_pytorch,9.231678996002302,0.09112798666419708
openpcdet_pytorch,9.232980009983294,0.09131320614928691
openpcdet_pytorch,9.233445001882501,0.09149842563437674
openpcdet_pytorch,9.234059005393647,0.09168364511946657
openpcdet_pytorch,9.23426500230562,0.0918688646045564
openpcdet_pytorch,9.234411991201341,0.09205408408964623
